year,month,panel_code,panel_code_new,type_method,type_method_etc,type_channel_new,type_channel,type_channel_etc,shop_day,shop_week,store,store_code,store_region,product,product_code,wide,middle,detail,country,purchase,discount,quantity,q_unit,weight_quantity,w_q_unit,multi_quantity,m_unit,w_multi_quantity,w_multi_unit,w_q_kg,w_q_kg_unit,unit_cost,special_diary,bill,bundle,payment,retail,retail_8,retail_new,shop_time,take_out,transport_pre,transport_post,panel_type,edit,family_num_level,age1_group,income_v2
2023,6,PN00001137,,직접방문,,슈퍼마켓,,,2023-06-08,5,(주)마트킹권선,,경기,애플킹사과,PR2021_0082521,과일류,사과,기타사과,,10900.0,,1.0,봉지,2.0,KG,,,,,,,10900.0,,유,,,,,,,,,,0.0,0,3,50,600~699만원
2016,9,PN00000960,A20000960,,,무점포,무점포,,2016-09-19,2,노점,,없음,포도,,과일류,포도,기타포도,,12000.0,.,1,박스,5,KG,.,,,,5,KG,,,,,,,6무점포,무점포,.,0,,,0.0,0,4,60,300~399만원
2019,6,PN20150389,A40150389,,,기타,없음,,2019-06-19,4,없음,,없음,바나나,,과일류,바나나,일반바나나,,2500.0,.,1,손,.,,7,개,,,.,,,,,,,,8기타,기타,1,0,,,15.0,0,2,60,500~599만원
2020,1,PN00001359,A20001359,,,온라인몰,인터넷구매,,2020-01-16,5,롯데마트몰,,경기,씨없는블랙포도_페루산_,,과일류,포도,적포도,,12980.0,.,1,,2,KG,.,,,,2,KG,,,,,,,6무점포,인터넷구매,.,0,,,0.0,0,4,40,700만원 이상
2012,1,PN00000343,A20000343,,,대형마트,대형마트,,2012-01-28,7,이마트시화점,,경기,G_필리핀산바나나,,과일류,바나나,일반바나나,,3980.0,,1,개,.,,.,,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,3,30,200~299만원
2011,1,PN00001272,A20001272,,,대형마트,대형마트,,2011-01-08,7,롯데마트검단점,,인천,바나나,,과일류,바나나,일반바나나,,2800.0,,1,송이,.,,0,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,4,30,200만원 미만
2011,10,PN00000834,A20000834,,,슈퍼마켓,기업형슈퍼마켓,,2011-10-25,3,농협하나로클럽창동점,,서울,반시_국,,과일류,떫은감,반시,,6000.0,,1,박스,1500,G,8,개,,,2,KG,,,,,,,3슈퍼마켓,기업형슈퍼마켓,.,0,,,0.0,0,6,40,200~299만원
2015,7,PN00001450,A20001450,,,슈퍼마켓,기업형슈퍼마켓,,2015-07-29,4,하모니마트죽전벽산점,,경기,자두,,과일류,자두,자두,,5900.0,.,1,팩,.,,9,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,2,0,,,0.0,0,4,50,600~699만원
2017,9,PN00000344,A20000344,,,대형마트,대형마트,,2017-09-07,5,홈플러스시화점,,경기,바나나_필리핀산_,,과일류,바나나,일반바나나,,3990.0,.,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,3,30,500~599만원
2011,4,PN00000386,A20000386,,,슈퍼마켓,기업형슈퍼마켓,,2011-04-14,5,롯데슈퍼공도점,,경기,사과,,과일류,사과,기타사과,,4490.0,,1,봉,.,,7,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,.,0,,,0.0,0,5,40,200~299만원
2010,1,PN00000937,A20000937,,,전통시장,전통시장,,2010-01-21,5,재래시장,,서울,단감,,과일류,단감,단감,,6000.0,,10,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,4,50,200~299만원
2016,2,PN00000564,A20000564,,,편의점,편의점,,2016-02-27,7,편의점,,경기,델몬트과테바나나,,과일류,바나나,일반바나나,,3300.0,.,1,개,.,,.,,,,.,,,,,,,,4편의점,편의점,1,0,,,0.0,0,2,50,500~599만원
2019,8,PN00001009,A20001009,,,슈퍼마켓,기업형슈퍼마켓,,2019-08-02,6,롯데슈퍼정릉점,,서울,남원유명산지포도,,과일류,포도,기타포도,,9900.0,2,1,박스,2,KG,.,,,,2,KG,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,2,50,700만원 이상
2023,3,PN20210247,,PC주문,,온라인몰,온라인몰,,2023-03-16,5,ANDMARKET,,없음,오렌지_미국,PR1020_0736967,과일류,오렌지,오렌지,,8900.0,,1.0,,,,15,,160,G,,,,,무,,,,,,,,,,21.0,0,5,50,600~699만원
2019,3,PN00001226,A20001226,,,대형마트,대형마트,,2019-03-16,7,홈플러스간석점,,인천,대용량씨없는청포도_칠레산_,,과일류,포도,청포도,,6990.0,.,1,,2,KG,.,,,,2,KG,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,5,40,200~299만원
2013,1,PN00000548,A20000548,,,슈퍼마켓,슈퍼마켓,,2013-01-23,4,대형슈퍼마켓,,경기,단감,,과일류,단감,단감,,7960.0,,2,봉,.,,5,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,4,50,300~399만원
2022,2,PN20210073,A40210073,,,온라인몰,온라인몰,,2022-02-11,6,GS프레시몰,,없음,새콤달콤칠레산체리,P,과일류,체리,체리,,5900.0,.,1,팩,300,G,.,,.,,,,.,,,,,,,,,,,,21.0,.,3,30,400~499만원
2023,12,PN20210334,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-12-29,6,노브랜드여주한글시장점,,경기,스미후루바나나_필리핀,PR2021_0080487,과일류,바나나,일반바나나,수입산,2980.0,,1.0,다발봉,1336.0,G,,,,,,,2980.0,,유,,,,,,,,,,21.0,0,3,50,400~499만원
2013,5,PN00000043,A20000043,,,슈퍼마켓,슈퍼마켓,,2013-05-13,2,대형슈퍼마켓,,경기,바나나,,과일류,바나나,일반바나나,,4500.0,,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,4,50,500~599만원
2023,9,PN20210491,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-09-02,7,롯데슈퍼잠원점,,서울,스위트마운틴바나나_필리핀,PR1020_0624266,과일류,바나나,일반바나나,,1180.0,510.0,1.0,봉,291.0,G,2.0,입,,,,,1690.0,,유,,,,,,,,,,21.0,0,1,30,400~499만원
2021,3,PN20150394,A40150394,,,전통시장,전통시장,,2021-03-06,7,초록비타민,S,경기,체리_수입_딸기,P,과일류,체리,체리,,20000.0,.,1,,.,,.,,.,,.,,2.0,,,,,,5전문점,전문점,1,0,,,15.0,0,2,60,400~499만원
2016,10,PN20150798,A40150798,,,대형마트,대형마트,,2016-10-03,2,홈플러스신내점,,서울,머루포도,,과일류,포도,머루포도_MBA_,,7990.0,.,1,박스,3,KG,.,,,,3,KG,,,,,,,1대형마트,대형마트,1,0,,,15.0,0,1,30,200만원 미만
2012,8,PN00000437,A20000437,,,농가직거래,농가직거래,,2012-08-15,4,산지직거래,,없음,복숭아,,과일류,복숭아,일반복숭아,,40000.0,,2,박스,5,KG,.,,,,5,KG,,,,,,,8기타,농가직거래,,0,,,0.0,0,2,50,300~399만원
2020,1,PN00001031,A20001031,,,슈퍼마켓,슈퍼마켓,,2020-01-30,5,시티마트,,서울,천혜향,,과일류,감귤,기타감귤,,10000.0,.,1,,.,,7,개,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,40,400~499만원
2013,11,PN00000093,A20000093,,,전통시장,전통시장,,2013-11-28,5,재래시장,,경기,레몬,,과일류,레몬,레몬,,2000.0,,1,봉,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,40,300~399만원
2018,3,PN00000111,A20000111,,,대형마트,대형마트,,2018-03-23,6,이마트다산점,,경기,바나벨리바나나,,과일류,바나나,일반바나나,,2980.0,.,1,,.,,.,,,,.,,,,,.,,,1대형마트,대형마트,1,0,,,0.0,0,4,50,500~599만원
2012,2,PN00000056,A20000056,,,슈퍼마켓,슈퍼마켓,,2012-02-14,3,소형슈퍼마켓,,경기,오렌지,,과일류,오렌지,오렌지,,5000.0,,1,개,.,,10,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,3,30,300~399만원
2016,3,PN00000206,A20000206,,,슈퍼마켓,기업형슈퍼마켓,,2016-03-29,3,GS수퍼마켓분당구미점,,경기,천혜향,,과일류,감귤,기타감귤,,12800.0,.,1,봉,2,KG,.,,,,2,KG,,,,,,,3슈퍼마켓,기업형슈퍼마켓,2,0,,,0.0,0,3,40,700만원 이상
2012,3,PN00001397,A20001397,,,전통시장,전통시장,,2012-03-29,5,재래시장,,서울,키위,,과일류,참다래,기타키위,,3000.0,,10,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,1,30,400~499만원
2022,10,PN00001324,A20001324,,,슈퍼마켓,슈퍼마켓,,2022-10-17,2,노브랜드성남이매2점,S,경기,극조생타이벡밀감,P,과일류,감귤,밀감,,9980.0,.,1,,.,,.,,3,K,,,.,,,,,,,,,,,,0.0,.,3,40,300~399만원
2016,11,PN20150463,A40150463,,,슈퍼마켓,슈퍼마켓,,2016-11-28,2,대형슈퍼마켓,,경기,배_국내산_,,과일류,배,기타배,,2980.0,.,1,팩,.,,3,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,15.0,0,1,50,200만원 미만
2015,5,PN00000481,A20000481,,,슈퍼마켓,슈퍼마켓,,2015-05-02,7,소형슈퍼마켓,,없음,바나나,,과일류,바나나,일반바나나,,5530.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,5,40,300~399만원
2018,10,PN00000434,A20000434,,,슈퍼마켓,기업형슈퍼마켓,,2018-10-15,2,남사농협하나로마트,,경기,단감,,과일류,단감,단감,,9600.0,.,12,,.,,.,,,,.,,,,,.,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,50,700만원 이상
2011,3,PN00000515,A20000515,,,전통시장,전통시장,,2011-03-16,4,재래시장,,경기,청포도칠레산_,,과일류,포도,청포도,,10000.0,,1,개,.,,1,바구니,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,40,200~299만원
2018,3,PN00000974,A20000974,,,대형마트,대형마트,,2018-03-06,3,코스트코코리아양재점,,서울,델몬트바나나,,과일류,바나나,일반바나나,,4580.0,.,2,,.,,.,,,,.,,,,,.,,,1대형마트,대형마트,1,0,,,0.0,0,2,50,700만원 이상
2015,2,PN00001249,A20001249,,,대형마트,대형마트,,2015-02-06,6,롯데마트부평점,,인천,씨없는청포도_칠레산_,,과일류,포도,청포도,,4900.0,.,1,팩,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,4,30,400~499만원
2015,10,PN00000031,A20000031,,,무점포,무점포,,2015-10-02,6,노점,,없음,사과,,과일류,사과,기타사과,,12000.0,.,10,개,.,,.,,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,1,4,40,500~599만원
2011,9,PN00001340,A20001340,,,슈퍼마켓,기업형슈퍼마켓,,2011-09-24,7,강서농협하나로마트본점,,서울,연시_국내산_,,과일류,떫은감,홍시,,2000.0,,1,봉,.,,4,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,2,0,,,0.0,0,1,30,200만원 미만
2010,8,PN00001116,A20001116,,,기타,기타,,2010-08-31,3,기타,,없음,복숭아,,과일류,복숭아,일반복숭아,,17000.0,,1,박스,.,,.,,,,.,,,,,,,,8기타,기타,.,0,,,0.0,0,2,50,200~299만원
2011,12,PN00000993,A20000993,,,전문점,전문점,,2011-12-18,1,전문점,,서울,사과,,과일류,사과,기타사과,,10000.0,,10,개,.,,.,,,,.,,,,,,,,5전문점,전문점,.,0,,,0.0,0,4,50,200~299만원
2017,1,PN00001005,A20001005,,,슈퍼마켓,기업형슈퍼마켓,,2017-01-16,2,기업형슈퍼마켓일반,,서울,감귤_국내산_,,과일류,감귤,밀감,,5900.0,.,1,봉,.,,15,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,.,0,,,0.0,0,4,40,700만원 이상
2010,3,PN00000500,A20000500,,,대형마트,대형마트,,2010-03-28,1,이마트파주점,,경기,보조개사과,,과일류,사과,기타사과,,6980.0,,1,봉,3,KG,.,,,,3,KG,,,,,,,1대형마트,대형마트,,0,,,0.0,0,2,40,200만원 미만
2010,12,PN00000960,A20000960,,,슈퍼마켓,슈퍼마켓,,2010-12-17,6,소형슈퍼마켓,,서울,귤,,과일류,감귤,밀감,,3000.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,50,400~499만원
2022,6,PN20210180,A40210180,,,슈퍼마켓,슈퍼마켓,,2022-06-18,7,이마트에브리데이분당정자점,,,자두_국내산,P,과일류,자두,자두,,10980.0,.,1,박스,2,KG,.,,.,,,,.,,2.0,,,,,,,,,,21.0,.,2,30,700만원 이상
2018,5,PN20150486,A40150486,,,슈퍼마켓,슈퍼마켓,,2018-05-07,2,(주)마트킹구성점,,경기,아보카도,,과일류,열대과일,기타열대과일,,5950.0,.,1,,.,,3,개,,,.,,,,,.,,,3슈퍼마켓,슈퍼마켓,1,0,,,15.0,0,2,60,200~299만원
2012,2,PN00000777,A20000777,,,대형마트,대형마트,,2012-02-06,2,이마트자양점,,서울,스위티오바나나대_,,과일류,바나나,일반바나나,,4680.0,,1,봉,.,,.,,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,4,30,300~399만원
2020,1,PN20150765,A40150765,,,전문점,전문점,,2020-01-28,3,못난이과일야채점,,없음,청송사과,,과일류,사과,기타사과,,5000.0,.,10,개,.,,.,,,,.,,,,,,,,5전문점,전문점,.,0,,,15.0,0,3,60,300~399만원
2016,11,PN00000101,A20000101,,,슈퍼마켓,슈퍼마켓,,2016-11-30,4,소형슈퍼마켓,,경기,사과,,과일류,사과,기타사과,,10000.0,.,10,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,40,500~599만원
2010,8,PN00000184,A20000184,,,슈퍼마켓,슈퍼마켓,,2010-08-13,6,소형슈퍼마켓,,경기,캠벨포도,,과일류,포도,캠벨얼리,,6120.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,5,40,200~299만원
2014,9,PN00000003,A20000003,,,백화점,백화점,,2014-09-13,7,그랜드백화점일산점,,경기,복숭아,,과일류,복숭아,일반복숭아,,11800.0,,1,박스,.,,.,,,,.,,,2,,,,,7백화점,백화점,1,0,,,0.0,0,3,50,600~699만원
2010,10,PN00000697,A20000697,,,무점포,무점포,,2010-10-07,5,노점,,없음,연시,,과일류,떫은감,홍시,,3000.0,.,10,개,.,,.,,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,0,4,40,300~399만원
2022,7,PN00000842,A20000842,,,슈퍼마켓,슈퍼마켓,,2022-07-27,4,롯데슈퍼방학점,,서울,미국산씨없는청포도,P,과일류,포도,청포도,,8540.0,4,1,팩,.,,.,,5,G,,,8,,1.0,,,,,,,,,,0.0,1,3,50,700만원 이상
2016,9,PN00000760,A20000760,,,슈퍼마켓,기업형슈퍼마켓,,2016-09-05,2,이마트에브리데이탄현역점,,경기,황도복숭아,,과일류,복숭아,황도,,15800.0,.,1,박스,.,,7,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,30,500~599만원
2011,6,PN00000155,A20000155,,,대형마트,대형마트,,2011-06-30,5,대형마트일반,,경기,바나나,,과일류,바나나,일반바나나,,3000.0,,1,개,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,6,30,200만원 미만
2022,7,PN00000726,A20000726,,,슈퍼마켓,슈퍼마켓,,2022-07-01,6,(주)화림식자재마트(주)화림중앙식자재마트,,경기,바나나_필리핀산,P,과일류,바나나,일반바나나,,2900.0,.,1,,825,G,.,,.,,,,2,,1.0,,,,,,,,,,0.0,.,4,50,700만원 이상
2010,9,PN00001277,A20001277,,,슈퍼마켓,슈퍼마켓,,2010-09-11,7,소형슈퍼마켓,,없음,골드파인애플,,과일류,파인애플,파인애플,,2000.0,,1,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,3,40,300~399만원
2015,1,PN00000200,A20000200,,,슈퍼마켓,슈퍼마켓,,2015-01-01,5,대형슈퍼마켓,,경기,감귤,,과일류,감귤,밀감,,3000.0,.,1,팩,.,,20,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,6,60,400~499만원
2011,1,PN00001358,A20001358,,,슈퍼마켓,슈퍼마켓,,2011-01-28,6,대형슈퍼마켓,,경기,바나나,,과일류,바나나,일반바나나,,1900.0,,1,송이,.,,0,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,50,200만원 미만
2012,8,PN00000864,A20000864,,,슈퍼마켓,기업형슈퍼마켓,,2012-08-12,1,기업형슈퍼마켓일반,,서울,자두,,과일류,자두,자두,,5980.0,,1,팩,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,,0,,,0.0,0,5,40,200~299만원
2011,12,PN00001045,A20001045,,,대형마트,대형마트,,2011-12-14,4,롯데마트김포공항점,,서울,서귀포올레길감귤,,과일류,감귤,밀감,,7000.0,,1,개,3500,G,.,,,,4,KG,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,4,50,200만원 미만
2015,8,PN00000058,A20000058,,,농가직거래,농가직거래,,2015-08-30,1,"농가직거래(방문,기타)",,없음,시흥포도,,과일류,포도,기타포도,,30000.0,.,1,박스,6,KG,.,,,,6,KG,,,,,,,8기타,농가직거래,.,0,,,0.0,1,2,50,500~599만원
2013,4,PN00000328,A20000328,,,슈퍼마켓,슈퍼마켓,,2013-04-12,6,대형슈퍼마켓,,경기,오렌지미국산_,,과일류,오렌지,오렌지,,5000.0,,1,봉,.,,10,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,3,40,200만원 미만
2022,8,PN20210482,A40210482,,,온라인몰,온라인몰,,2022-08-21,1,B마트B마트시흥,,없음,스위트마운틴바나나_필리핀,P,과일류,바나나,일반바나나,,4690.0,.,1,,1,KG,.,,.,,,,.,,,,,,,,,,,,21.0,.,2,30,500~599만원
2014,10,PN00001437,A20001437,,,백화점,백화점,,2014-10-09,5,AK플라자분당점,,경기,친환경사과_국내산_,,과일류,사과,기타사과,,9900.0,.,1,봉,.,,.,,,,.,,,,,,,,7백화점,백화점,.,0,,,0.0,0,5,40,700만원 이상
2015,10,PN00000002,A20000002,,,슈퍼마켓,슈퍼마켓,,2015-10-01,5,소형슈퍼마켓,,경기,홍로사과,,과일류,사과,홍로,,9900.0,.,1,봉,.,,7,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,1,3,50,300~399만원
2016,10,PN00001225,A20001225,,,무점포,무점포,,2016-10-26,4,노점,,없음,머루포도,,과일류,포도,머루포도_MBA_,,17000.0,.,1,박스,5,KG,.,,,,5,KG,,,,,,,6무점포,무점포,.,0,,,0.0,0,4,50,500~599만원
2018,3,PN00001284,A20001284,,,전통시장,전통시장,,2018-03-25,1,없음,,없음,바나나_필리핀산_,,과일류,바나나,일반바나나,,5000.0,.,1,송이,.,,.,,,,.,,,,,.,,,2전통시장,전통시장,.,0,,,0.0,0,4,40,600~699만원
2016,7,PN20150724,A40150724,,,무점포,무점포,,2016-07-19,3,노점,,없음,바나나_필리핀산_,,과일류,바나나,일반바나나,,3000.0,.,6,개,.,,.,,,,.,,,,,,,,6무점포,무점포,.,0,,,15.0,0,2,60,300~399만원
2010,8,PN00000326,A20000326,,,슈퍼마켓,슈퍼마켓,,2010-08-16,2,대형슈퍼마켓,,경기,아오리사과,,과일류,사과,아오리,,5000.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,30,300~399만원
2021,2,PN00000319,A20000319,,,전문점,전문점,,2021-02-22,2,우리동네대박슈퍼,S,경기,바나나,P,과일류,바나나,일반바나나,,3000.0,.,1,개,.,,.,,.,,.,,3.0,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,60,400~499만원
2015,10,PN00001158,A20001158,,,농가직거래,농가직거래,,2015-10-30,6,"농가직거래(방문,기타)",,없음,제주도귤,,과일류,감귤,밀감,,15000.0,.,1,박스,10,KG,.,,,,10,KG,,,,,,,8기타,농가직거래,.,0,,,0.0,0,4,40,500~599만원
2018,11,PN20150405,A40150405,,,전통시장,전통시장,,2018-11-24,7,없음,,없음,사과,,과일류,사과,기타사과,,5000.0,.,1,,.,,10,개,,,.,,,,,.,,,2전통시장,전통시장,.,0,,,15.0,0,1,60,200만원 미만
2010,5,PN00000142,A20000142,,,슈퍼마켓,슈퍼마켓,,2010-05-02,1,소형슈퍼마켓,,경기,청과류,,과일류,기타과일,기타과일,,5000.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,40,200만원 미만
2011,1,PN00001357,A20001357,,,슈퍼마켓,슈퍼마켓,,2011-01-06,5,소형슈퍼마켓,,경기,귤,,과일류,감귤,밀감,,4000.0,,1,봉,.,,20,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,3,50,200만원 미만
2023,2,PN20210145,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-02-14,3,Y-식자재마트호남물류점,,광주,단감국내산,PR1020_0214228,과일류,단감,단감,국내산,4500.0,,1.0,,690.0,G,5,개,,,,,4500,,유,,,,,,,,,,21.0,0,2,60,500~599만원
2015,4,PN00000031,A20000031,,,전통시장,전통시장,,2015-04-15,4,재래시장,,경기,사과,,과일류,사과,기타사과,,10000.0,.,10,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,1,4,40,500~599만원
2015,7,PN20150787,A40150787,,,대형마트,대형마트,,2015-07-04,7,이마트트레이더스안산점,,경기,망고스틴_태국산_,,과일류,열대과일,기타열대과일,,18800.0,.,1,팩,2,KG,.,,,,2,KG,,,,,,,1대형마트,대형마트,1,0,,,15.0,0,1,50,200만원 미만
2016,5,PN00000901,A20000901,,,전통시장,전통시장,,2016-05-23,2,전통시장,,서울,포도,,과일류,포도,기타포도,,5000.0,.,1,봉,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,2,60,500~599만원
2015,3,PN20150796,A40150796,,,슈퍼마켓,기업형슈퍼마켓,,2015-03-26,5,롯데슈퍼묵동점,,서울,참다래,,과일류,참다래,그린키위,,5990.0,.,1,팩,.,,9,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,2,0,,,15.0,0,1,30,200~299만원
2011,5,PN00000650,A20000650,,,편의점,편의점,,2011-05-14,7,편의점,,서울,오렌지,,과일류,오렌지,오렌지,,4500.0,,1,개,.,,3,입,,,.,,,,,,,,4편의점,편의점,.,0,,,0.0,0,4,50,200만원 미만
2014,1,PN00001450,A20001450,,,슈퍼마켓,기업형슈퍼마켓,,2014-01-26,1,농협하나로클럽성남유통센터,,경기,사과_국내산_,,과일류,사과,기타사과,,120000.0,,4,박스,8,KG,.,,,,8,KG,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,50,500~599만원
2013,8,PN00000957,A20000957,,,슈퍼마켓,기업형슈퍼마켓,,2013-08-12,2,하모니마트강서구처점,,서울,복숭아,,과일류,복숭아,일반복숭아,,4950.0,,1,봉,.,,4,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,,0,,,0.0,0,2,50,300~399만원
2022,3,PN20210412,A40210412,,,온라인몰,온라인몰,,2022-03-29,3,네이버쇼핑인동마켓,,없음,부사_못난이,P,과일류,사과,후지,,12900.0,.,1,,10,KG,.,,.,,,,.,,,,,,,,,,,,21.0,.,4,40,700만원 이상
2014,7,PN00000855,A20000855,,,슈퍼마켓,기업형슈퍼마켓,,2014-07-11,6,농협하나로클럽창동점,,서울,거봉특_국내산_,,과일류,포도,거봉,,13800.0,,1,박스,2,KG,.,,,,2,KG,,,,,,,3슈퍼마켓,기업형슈퍼마켓,2,0,,,0.0,0,3,60,300~399만원
2011,12,PN00001189,A20001189,,,농가직거래,농가직거래,,2011-12-01,5,산지직거래,,없음,제주감귤,,과일류,감귤,밀감,,20000.0,,1,개,10,KG,.,,,,10,KG,,,,,,,8기타,농가직거래,.,0,,,0.0,0,5,40,300~399만원
2020,2,PN20150385,A40150385,,,슈퍼마켓,슈퍼마켓,,2020-02-11,3,은성마트,,경기,바나나,,과일류,바나나,일반바나나,,3000.0,.,1,,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,9,0,,,15.0,0,1,30,200만원 미만
2020,3,PN00000541,A20000541,,,슈퍼마켓,슈퍼마켓,,2020-03-03,3,한국마트,,경기,사과,,과일류,사과,기타사과,,9800.0,.,1,,.,,8,개,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,2,60,200~299만원
2012,2,PN00000688,A20000688,,,전통시장,전통시장,,2012-02-14,3,재래시장,,서울,한라봉,,과일류,감귤,한라봉,,5000.0,,3,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,4,50,200~299만원
2022,12,PN20210895,A40210895,,,대형마트,대형마트,,2022-12-07,4,홈플러스인천청라점,,인천,슈퍼푸드_블루베리_칠레,P,과일류,베리,블루베리,,3390.0,5,1,,310,G,.,,.,,,,8,,,,,,,,,,,,21.0,.,4,40,700만원 이상
2012,10,PN00000304,A20000304,,,슈퍼마켓,슈퍼마켓,,2012-10-27,7,대형슈퍼마켓,,경기,포도,,과일류,포도,기타포도,,16300.0,,1,박스,4,KG,.,,,,4,KG,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,4,30,400~499만원
2022,8,PN20210504,A40210504,,,온라인몰,온라인몰,,2022-08-25,5,11번가이마트몰새벽배송,,없음,저탄소인증초록사과_국내산,P,과일류,사과,아오리,,5930.0,.,1,봉,1,KG,6,개,.,,,,.,,,,,,,,,,,,21.0,.,1,40,300~399만원
