year,month,panel_code,panel_code_new,type_method,type_method_etc,type_channel_new,type_channel,type_channel_etc,shop_day,shop_week,store,store_code,store_region,product,product_code,wide,middle,detail,country,purchase,discount,quantity,q_unit,weight_quantity,w_q_unit,multi_quantity,m_unit,w_multi_quantity,w_multi_unit,w_q_kg,w_q_kg_unit,unit_cost,special_diary,bill,bundle,payment,retail,retail_8,retail_new,shop_time,take_out,transport_pre,transport_post,panel_type,edit,family_num_level,age1_group,income_v2
2015,4,PN20150508,A40150508,,,대형마트,대형마트,,2015-04-02,5,대형마트일반,,인천,스위트바나나_수입산_,,과일류,바나나,일반바나나,,3500.0,.,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,15.0,0,4,50,600~699만원
2018,11,PN20150542,A40150542,,,전통시장,전통시장,,2018-11-24,7,없음,,없음,귤_제주산,,과일류,감귤,밀감,,13000.0,.,1,,10,KG,.,,,,10,KG,,,,.,,,2전통시장,전통시장,1,0,,,15.0,0,2,60,200만원 미만
2014,3,PN00000459,A20000459,,,슈퍼마켓,기업형슈퍼마켓,,2014-03-20,5,하모니마트모닝도담점,,경기,오렌지_소_,,과일류,오렌지,오렌지,,10000.0,,2,봉,.,,5,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,50,600~699만원
2023,8,PN20150726,,직접방문,,대형마트,대형마트,,2023-08-29,3,(주)코스트코코리아상봉점,,서울,천도복숭아,PR1020_0898023,과일류,복숭아,천도,,22490.0,,1.0,,,,,,,,,,22490.0,,유,,,,,,,,,,15.0,0,3,80,400~499만원
2011,3,PN00000637,A20000637,,,무점포,무점포,,2011-03-07,2,노점,,없음,바나나,,과일류,바나나,일반바나나,,1000.0,,1,송이,.,,0,,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,0,4,40,200만원 미만
2016,2,PN00000620,A20000620,,,전문점,전문점,,2016-02-05,6,전문점,,경기,사과,,과일류,사과,기타사과,,5000.0,.,7,개,.,,.,,,,.,,,,,,,,5전문점,전문점,.,0,,,0.0,0,3,50,600~699만원
2013,10,PN00001382,A20001382,,,무점포,무점포,,2013-10-06,1,노점,,없음,사과,,과일류,사과,기타사과,,25000.0,,1,박스,8,KG,.,,,,8,KG,,,,,,,6무점포,무점포,1,0,,,0.0,0,1,40,200~299만원
2020,5,PN00000221,A20000221,,,편의점,편의점,,2020-05-22,6,GS25S8남한산성입구,,경기,바나나_필리핀산_,,과일류,바나나,일반바나나,,3300.0,.,1,,.,,7,,,,.,,,0,,,,,4편의점,편의점,1,0,,,0.0,0,4,40,700만원 이상
2017,3,PN00000485,A20000485,,,슈퍼마켓,슈퍼마켓,,2017-03-29,4,홈누리마트호매실점,,경기,네블오렌지72과_미국산_,,과일류,오렌지,오렌지,,8900.0,.,10,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,0,3,40,300~399만원
2021,1,PN00000078,A20000078,,,온라인몰,인터넷구매,,2021-01-03,1,카카오톡스토어,S,없음,제주감귤_로얄라_,P,과일류,감귤,밀감,,11900.0,.,1,,5,KG,.,,.,,5,KG,1.0,,,,,,6무점포,인터넷구매,2,0,,,0.0,0,4,50,500~599만원
2019,9,PN00000291,A20000291,,,슈퍼마켓,기업형슈퍼마켓,,2019-09-11,4,GS슈퍼마켓용인포곡점,,경기,배,,과일류,배,기타배,,8730.0,9,1,팩,.,,3,입,,,.,,,G,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,2,50,200~299만원
2022,6,PN20150787,A40150787,,,슈퍼마켓,슈퍼마켓,,2022-06-04,7,롯데슈퍼개화산점,,,미국산고당도오렌지,P,과일류,오렌지,오렌지,,7990.0,.,1,봉,.,,8,입,.,,,,7,6,1.0,,,,,,,,,,15.0,.,6,60,600~699만원
2017,10,PN00001101,A20001101,,,온라인몰,인터넷구매,,2017-10-14,7,이마트몰,,없음,잘난햇사과,,과일류,사과,기타사과,,6021.0,.,1,봉,2,KG,5,입,,,2,KG,,,,,,,6무점포,인터넷구매,.,0,,,0.0,0,2,60,300~399만원
2015,9,PN20150418,A40150418,,,대형마트,대형마트,,2015-09-26,7,대형마트일반,,경기,배,,과일류,배,기타배,,5000.0,.,3,개,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,15.0,1,2,60,200만원 미만
2017,11,PN00000731,A20000731,,,전통시장,전통시장,,2017-11-30,5,(주)성웅유통중앙마트,,서울,대봉감_국내산_,,과일류,떫은감,대봉,,9900.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,0,2,60,300~399만원
2022,2,PN20210914,A40210914,,,슈퍼마켓,슈퍼마켓,,2022-02-28,2,(주)대하마트행신점,,경기,국산사과부사,P,과일류,사과,후지,,5980.0,.,1,봉,.,,.,,2,K,,,5,,,,,,,,,,,,21.0,.,4,50,700만원 이상
2018,12,PN00000481,A20000481,,,전통시장,전통시장,,2018-12-04,3,중앙청과,,경기,귤,,과일류,감귤,밀감,,10000.0,.,1,,.,,.,,,,.,,,0,,.,,,5전문점,전문점,1,.,,,0.0,0,5,40,400~499만원
2017,1,PN00000108,A20000108,,,슈퍼마켓,슈퍼마켓,,2017-01-26,5,진로마트,,경기,부사,,과일류,사과,후지,,12000.0,.,1,박스,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,50,500~599만원
2020,3,PN00000312,A20000312,,,슈퍼마켓,슈퍼마켓,,2020-03-10,3,(주)보천유통,,경기,바나나_소,,과일류,바나나,일반바나나,,3500.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,60,600~699만원
2016,3,PN00000158,A20000158,,,슈퍼마켓,슈퍼마켓,,2016-03-07,2,소형슈퍼마켓,,경기,사과,,과일류,사과,기타사과,,15000.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,2,40,200~299만원
2011,11,PN00000204,A20000204,,,슈퍼마켓,슈퍼마켓,,2011-11-15,3,소형슈퍼마켓,,경기,골드키위,,과일류,참다래,골드키위,,4800.0,,1,팩,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,50,200~299만원
2023,11,PN00000507,,모바일주문,,온라인몰,온라인몰,,2023-11-30,5,홈플러스앱홈플러스주식회사고양터미널점,,없음,점보대봉시_국산,PR2023_0153956,과일류,떫은감,대봉시,국내산,9990.0,3000.0,1.0,팩,600.0,G,4.0,입,,,,,,,유,,,,,,,,,,0.0,0,3,40,700만원 이상
2016,2,PN00000242,A20000242,,,슈퍼마켓,슈퍼마켓,,2016-02-29,2,소형슈퍼마켓,,경기,단감,,과일류,단감,단감,,3000.0,.,10,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,50,300~399만원
2021,5,PN00001324,A20001324,,,슈퍼마켓,기업형슈퍼마켓,,2021-05-03,2,노브랜드성남이매2호점,S,경기,스미후루바나나,P,과일류,바나나,일반바나나,,2980.0,.,1,봉,.,,.,,.,,.,,2.0,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,3,40,300~399만원
2020,2,PN00001354,A20001354,,,대형마트,대형마트,,2020-02-17,2,뉴코아평촌2점,,경기,레드향벌크_대,,과일류,감귤,기타감귤,,19800.0,4,10,,.,,.,,,,.,,,0,,,,,1대형마트,대형마트,1,0,,,0.0,0,4,60,700만원 이상
2023,8,PN20210683,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-08-12,7,롯데슈퍼,,서울,페루산_아보카도,PR2021_0192311,과일류,열대과일,기타열대과일,,5990.0,,1.0,,598.0,G,3.0,개입,,,,,5990.0,,유,,,,,,,,,,21.0,0,3,50,500~599만원
2013,1,PN00001192,A20001192,,,슈퍼마켓,슈퍼마켓,,2013-01-26,7,대형슈퍼마켓,,경기,스위트마운틴바나나특_,,과일류,바나나,일반바나나,,2750.0,,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,4,40,700만원 이상
2010,3,PN00000428,A20000428,,,대형마트,대형마트,,2010-03-05,6,이마트평촌점,,경기,스위티오바나나,,과일류,바나나,일반바나나,,4000.0,,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,6,30,400~499만원
2011,7,PN00000700,A20000700,,,전통시장,전통시장,,2011-07-12,3,재래시장,,서울,체리,,과일류,체리,체리,,6000.0,,1,개,.,,1,근,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,50,400~499만원
2013,8,PN00000500,A20000500,,,슈퍼마켓,슈퍼마켓,,2013-08-10,7,대형슈퍼마켓,,경기,아오리사과,,과일류,사과,아오리,,8500.0,,1,봉,.,,5,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,3,40,600~699만원
2020,12,PN20150460,A40150460,,,대형마트,대형마트,,2020-12-23,4,이마트수원점,,경기,썬팜바나나_멕시코산_,,과일류,바나나,일반바나나,,1510.0,.,1,묶음,.,,1,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,15.0,0,2,60,200~299만원
2017,9,PN00000950,A20000950,,,슈퍼마켓,기업형슈퍼마켓,,2017-09-09,7,농협하나로마트신촌점,,서울,사과_국내산_,,과일류,사과,기타사과,,13800.0,.,2,박스,3,KG,.,,,,3,KG,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,3,50,700만원 이상
2018,5,PN00000939,A20000939,,,무점포,무점포,,2018-05-09,4,없음,,없음,사과,,과일류,사과,기타사과,,10000.0,.,10,개,.,,.,,,,.,,,,,.,,,6무점포,무점포,.,0,,,0.0,0,2,50,700만원 이상
2023,3,PN20210609,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-03-04,7,드림홈마트,,서울,부사사과_국산,PR2021_0049924,과일류,사과,후지,국내산,7900.0,,1.0,팩봉지,1.5,KG,5,개입,,,,,7900,,유,,,,,,,,,,21.0,0,4,40,600~699만원
2014,7,PN00001357,A20001357,,,농가직거래,농가직거래,,2014-07-01,3,산지직거래,,없음,개복숭아,,과일류,복숭아,기타복숭아,,15000.0,,1,박스,5,KG,.,,,,5,KG,,,,,,,8기타,농가직거래,.,0,,,0.0,0,2,50,400~499만원
2023,7,PN00001269,,직접방문,,슈퍼마켓,,,2023-07-01,7,(주)대경홈마트,,경기,바나나수입필리핀,PR2021_0009076,과일류,바나나,일반바나나,수입산,1980.0,,1.0,,1.2,KG,,,,,,,1980.0,,유,,,,,,,,,,0.0,0,4,40,400~499만원
2022,12,PN20210404,A40210404,,,슈퍼마켓,슈퍼마켓,,2022-12-23,6,메가식자재마트용현,,경기,제스프리그린키위_뉴질랜드,P,과일류,참다래,그린키위,,4980.0,.,1,번들,780,G,.,,.,,,,4,,,,,,,,,,,,21.0,.,1,30,300~399만원
2014,1,PN00000209,A20000209,,,온라인몰,인터넷구매,,2014-01-27,2,인터넷구매,,없음,프리미엄돌빌레감귤_국내산_,,과일류,감귤,밀감,,10900.0,,1,봉,.,,.,,,,.,,,,,,,,6무점포,인터넷구매,.,0,,,0.0,0,2,60,400~499만원
2023,1,PN20150402,,직접방문,,대형마트,대형마트,,2023-01-14,7,홈플러스인천송도점,,경기,슈퍼푸드_블루베리,PR2021_0115520,과일류,베리,블루베리,,9990.0,9990,2.0,,,,,,250,G,,,9990,,유,,,,,,,,,,15.0,0,1,70,200~299만원
2015,5,PN20150426,A40150426,,,슈퍼마켓,슈퍼마켓,,2015-05-17,1,소형슈퍼마켓,,경기,오렌지,,과일류,오렌지,오렌지,,4000.0,.,4,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,15.0,1,1,60,200만원 미만
2015,3,PN00000302,A20000302,,,슈퍼마켓,기업형슈퍼마켓,,2015-03-31,3,기업형슈퍼마켓일반,,경기,꿀사과_국내산_,,과일류,사과,기타사과,,5900.0,.,1,봉,.,,8,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,40,400~499만원
2013,7,PN00000257,A20000257,,,대형마트,대형마트,,2013-07-31,4,이마트분당점,,경기,포모사자두,,과일류,자두,자두,,5900.0,,1,봉,800,G,.,,,,1,KG,,,,,,,1대형마트,대형마트,,0,,,0.0,0,4,50,400~499만원
2010,1,PN00000649,A20000649,,,슈퍼마켓,슈퍼마켓,,2010-01-12,3,소형슈퍼마켓,,서울,석류,,과일류,열대과일,석류,,3000.0,,1,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,4,40,300~399만원
2023,7,PN20150792,,직접방문,,슈퍼마켓,,,2023-07-21,6,유마트,,서울,수입바나나,PR1020_0606293,과일류,바나나,일반바나나,수입산,1600.0,,1.0,,1.2,KG,,,,,,,1600.0,,유,,,,,,,,,,15.0,0,4,30,300~399만원
2011,10,PN00000154,A20000154,,,대형마트,대형마트,,2011-10-12,4,홈플러스부천여월점,,경기,제스프리골드키위,,과일류,참다래,골드키위,,2360.0,,2,개,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,4,40,300~399만원
2020,10,PN20150527,A40150527,,,슈퍼마켓,슈퍼마켓,,2020-10-30,6,(주)논현빅마트,,인천,신고배,,과일류,배,신고배,,5980.0,.,1,봉,1726,G,4,개,,,2,KG,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,15.0,0,3,60,300~399만원
2022,6,PN20150792,A40150792,,,슈퍼마켓,슈퍼마켓,,2022-06-03,6,유마트,,,돌바나나,P,과일류,바나나,일반바나나,,2850.0,.,1,,.,,.,,.,,,,2,,1.0,,,,,,,,,,15.0,.,4,30,300~399만원
2017,11,PN00000101,A20000101,,,전문점,전문점,,2017-11-07,3,경기두레생협하안1호점,,경기,생모과_국내산_,,과일류,기타과일,모과,,11500.0,.,1,박스,3,KG,.,,,,3,KG,,,,,,,5전문점,전문점,1,0,,,0.0,0,4,40,400~499만원
2018,4,PN00000551,A20000551,,,슈퍼마켓,슈퍼마켓,,2018-04-28,7,이_MART,,경기,스위티오바나나,,과일류,바나나,일반바나나,,3000.0,.,1,쪽,.,,.,,,,.,,,,,.,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,6,50,600~699만원
2021,7,PN00001065,A20001065,,,무점포,무점포,,2021-07-10,7,무점포,S,서울,천도복숭아,P,과일류,복숭아,천도,,6000.0,.,1,,5,KG,.,,5,K,5,KG,6,,,,,,6무점포,무점포,.,0.0,,,0.0,0,4,50,700만원 이상
2017,9,PN00000855,A20000855,,,무점포,무점포,,2017-09-04,2,노점,,없음,바나나,,과일류,바나나,일반바나나,,3500.0,.,1,송이,.,,8,입,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,0,3,60,600~699만원
2013,4,PN00000437,A20000437,,,대형마트,대형마트,,2013-04-06,7,이마트보라점,,경기,오렌지미국산_,,과일류,오렌지,오렌지,,6980.0,,1,봉,.,,12,입,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,3,50,400~499만원
2021,11,PN00000312,A20000312,,,편의점,편의점,,2021-11-22,2,안심할인마트(송죽),S,경기,왕바나나,P,과일류,바나나,일반바나나,,1980.0,.,1,송이,,,,,,,,,1,,,,,,3슈퍼마켓,슈퍼마켓,1,0.0,,,0.0,0,4,60,700만원 이상
2015,3,PN00001404,A20001404,,,백화점,백화점,,2015-03-03,3,AK플라자수원점,,경기,스위티오바나나_수입산_,,과일류,바나나,일반바나나,,3900.0,.,1,송이,.,,.,,,,.,,,,,,,,7백화점,백화점,1,0,,,0.0,0,3,30,700만원 이상
2015,3,PN00001155,A20001155,,,슈퍼마켓,슈퍼마켓,,2015-03-14,7,소형슈퍼마켓,,경기,바나나_필리핀산_,,과일류,바나나,일반바나나,,3500.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,2,50,400~499만원
2018,12,PN20150793,A40150793,,,대형마트,대형마트,,2018-12-31,2,이마트상봉점,,서울,보조개사과,,과일류,사과,기타사과,,5580.0,.,1,,.,,10,입,,,.,,,0,,.,,,1대형마트,대형마트,2,.,,,15.0,0,1,40,200~299만원
2010,6,PN00000101,A20000101,,,대형마트,대형마트,,2010-06-15,3,대형마트일반,,경기,바나나,,과일류,바나나,일반바나나,,2980.0,,1,송이,.,,8,개,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,4,30,200~299만원
2016,1,PN00000225,A20000225,,,슈퍼마켓,슈퍼마켓,,2016-01-16,7,소형슈퍼마켓,,경기,봉지사과,,과일류,사과,기타사과,,7800.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,50,400~499만원
2021,4,PN00000982,A20000982,,,대형마트,대형마트,,2021-04-10,7,킴스클럽강남점_뉴코아아울렛강남점,S,서울,못나도맛있는사과,P,과일류,사과,기타사과,,8990.0,.,1,봉,.,,7,입,.,,.,,8.0,7,,,,,1대형마트,대형마트,1,0,,,0.0,0,3,60,700만원 이상
2010,4,PN00000101,A20000101,,,전통시장,전통시장,,2010-04-02,6,재래시장,,경기,바나나,,과일류,바나나,일반바나나,,3500.0,,1,송이,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,30,200~299만원
2021,11,PN00000726,A20000726,,,대형마트,대형마트,,2021-11-06,7,롯데쇼핑(주)롯데마트김포공항점,S,서울,상생사과부사_국내산_,P,과일류,사과,후지,,7990.0,.,1,,9744,G,7,개,1,G,9.74,KG,7,,,,,,1대형마트,대형마트,1,0.0,,,0.0,0,4,50,500~599만원
2012,7,PN00001386,A20001386,,,대형마트,대형마트,,2012-07-15,1,대형마트일반,,서울,자두,,과일류,자두,자두,,4500.0,,1,팩,.,,.,,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,1,30,200만원 미만
2011,6,PN00000080,A20000080,,,대형마트,대형마트,,2011-06-24,6,2001아울렛철산점,,경기,돌바나나필리핀,,과일류,바나나,일반바나나,,3590.0,,1,개,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,6,30,200만원 미만
2023,12,PN00000813,,직접방문,,대형마트,대형마트,,2023-12-20,4,홈플러스신도림점,,서울,10BRIX_제주밀감,PR2023_0157769,과일류,감귤,밀감,,7990.0,4000.0,1.0,,,,,,2.8,KG,,,11990.0,,유,,,,,,,,,,0.0,0,4,50,700만원 이상
2011,3,PN00000326,A20000326,,,슈퍼마켓,슈퍼마켓,,2011-03-14,2,소형슈퍼마켓,,경기,단감,,과일류,단감,단감,,2000.0,,1,줄,.,,0,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,40,300~399만원
2016,8,PN20150768,A40150768,,,전통시장,전통시장,,2016-08-11,5,전통시장,,서울,사과,,과일류,사과,기타사과,,8500.0,.,8,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,15.0,0,1,60,200만원 미만
2016,9,PN00001249,A20001249,,,대형마트,대형마트,,2016-09-24,7,롯데마트부평점,,인천,간식용바나나,,과일류,바나나,일반바나나,,990.0,.,1,팩,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,4,40,600~699만원
2010,10,PN00001316,A20001316,,,대형마트,대형마트,,2010-10-28,5,홈플러스작전점,,인천,미니바나나,,과일류,바나나,기타바나나,,2200.0,.,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,4,40,300~399만원
2019,3,PN00000890,A20000890,,,슈퍼마켓,대형슈퍼마켓,,2019-03-14,5,(주)가락공판장,,서울,바나나_수입산_,,과일류,바나나,일반바나나,,5000.0,.,2,,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,3,60,500~599만원
2016,9,PN00000546,A20000546,,,전통시장,전통시장,,2016-09-24,7,전통시장,,경기,포도,,과일류,포도,기타포도,,15000.0,.,1,박스,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,5,40,400~499만원
2018,10,PN00000822,A20000822,,,슈퍼마켓,슈퍼마켓,,2018-10-28,1,포시즌마트,,서울,귤,,과일류,감귤,밀감,,12800.0,.,1,박스,5,KG,.,,,,5,KG,,,,.,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,2,50,500~599만원
2021,6,PN20150003,A40150003,,,슈퍼마켓,슈퍼마켓,,2021-06-19,7,주전원팜유통,S,경기,청과_국내산_천도복숭아,P,과일류,복숭아,천도,,800.0,.,1,,500,G,1,,5,G,1,KG,8.0,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,2,60,400~499만원
2013,4,PN00001065,A20001065,,,기타,기타,,2013-04-09,3,기타,,없음,오렌지,,과일류,오렌지,오렌지,,5000.0,,1,봉,.,,.,,,,.,,,,,,,,8기타,기타,,0,,,0.0,0,4,40,700만원 이상
2020,6,PN00001453,A20001453,,,대형마트,대형마트,,2020-06-05,6,이마트상봉점,,서울,청송사과,,과일류,사과,기타사과,,9980.0,.,1,봉,.,,13,입,,,.,,,0,,,,,1대형마트,대형마트,1,0,,,0.0,0,2,60,500~599만원
2015,3,PN00000799,A20000799,,,전통시장,전통시장,,2015-03-29,1,재래시장,,서울,오렌지,,과일류,오렌지,오렌지,,5000.0,.,7,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,3,50,300~399만원
2015,11,PN00000897,A20000897,,,전통시장,전통시장,,2015-11-24,3,재래시장,,서울,바나나,,과일류,바나나,일반바나나,,1500.0,.,1,송이,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,50,500~599만원
2011,12,PN00001154,A20001154,,,전문점,전문점,,2011-12-24,7,전문점,,서울,석류,,과일류,열대과일,석류,,4000.0,,2,개,.,,.,,,,.,,,,,,,,5전문점,전문점,.,0,,,0.0,0,4,40,200~299만원
2012,12,PN00001363,A20001363,,,슈퍼마켓,기업형슈퍼마켓,,2012-12-31,2,농협하나로마트월계점,,서울,사과_국내산_,,과일류,사과,기타사과,,10584.0,,1,박스,.,,12,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,,0,,,0.0,0,3,30,200만원 미만
2015,11,PN00001014,A20001014,,,전통시장,전통시장,,2015-11-01,1,재래시장,,서울,단감,,과일류,단감,단감,,5000.0,.,8,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,40,400~499만원
2022,11,PN20210413,A40210413,,,슈퍼마켓,슈퍼마켓,,2022-11-12,7,이천우리마트이천우리마트주식회사,,경기,바나나_필리핀산,P,과일류,바나나,일반바나나,,3980.0,.,1,송이,1295,G,.,,.,,,,3,,,,,,,,,,,,21.0,.,4,40,700만원 이상
2011,7,PN00000155,A20000155,,,전통시장,전통시장,,2011-07-31,1,재래시장,,경기,천도복숭아,,과일류,복숭아,천도,,3000.0,,10,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,6,30,200만원 미만
2023,7,PN00001217,,모바일주문,,온라인몰,,,2023-07-10,2,쿠팡,,없음,노지자두_국산,PR2023_0091187,과일류,자두,자두,국내산,8500.0,,1.0,봉지,1.0,KG,,,,,,,,,무,,,,,,,,,,0.0,0,4,50,700만원 이상
2010,1,PN00000727,A20000727,,,슈퍼마켓,슈퍼마켓,,2010-01-29,6,소형슈퍼마켓,,서울,사과,,과일류,사과,기타사과,,5000.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,3,30,300~399만원
2014,1,PN00001230,A20001230,,,전통시장,전통시장,,2014-01-17,6,재래시장,,인천,부사사과_흠있는것,,과일류,사과,후지,,25000.0,,1,박스,15,KG,.,,,,15,KG,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,6,40,600~699만원
2014,1,PN00001241,A20001241,,,슈퍼마켓,슈퍼마켓,,2014-01-08,4,소형슈퍼마켓,,인천,청과,,과일류,기타과일,기타과일,,6900.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,40,300~399만원
2014,11,PN00001020,A20001020,,,전문점,전문점,,2014-11-07,6,전문점,,서울,귤,,과일류,감귤,밀감,,13000.0,.,1,박스,10,KG,.,,,,10,KG,,,,,,,5전문점,전문점,.,0,,,0.0,0,4,40,600~699만원
2016,12,PN00000359,A20000359,,,슈퍼마켓,기업형슈퍼마켓,,2016-12-01,5,홈플러스익스프레스안산사동점,,경기,달콤한배_특대_,,과일류,배,기타배,,2490.0,.,1,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,50,500~599만원
2016,10,PN00000204,A20000204,,,슈퍼마켓,슈퍼마켓,,2016-10-23,1,대형슈퍼마켓,,경기,바나나,,과일류,바나나,일반바나나,,2800.0,.,1,송이,2,KG,.,,,,2,KG,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,60,600~699만원
2015,7,PN00000522,A20000522,,,대형마트,대형마트,,2015-07-06,2,뉴코아평택점,,경기,체리_미국산_,,과일류,체리,체리,,4893.0,.,1,팩,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,3,40,500~599만원
2017,7,PN00000910,A20000910,,,무점포,무점포,,2017-07-25,3,아파트내임시장,,서울,천도복숭아,,과일류,복숭아,천도,,10000.0,.,10,개,.,,.,,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,0,2,60,200만원 미만
2017,7,PN00000802,A20000802,,,슈퍼마켓,슈퍼마켓,,2017-07-17,2,대형슈퍼마켓,,서울,하우스거봉,,과일류,포도,거봉,,19800.0,.,1,박스,2,KG,.,,,,2,KG,,,,,n,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,3,50,700만원 이상
2022,4,PN00000111,A20000111,,,슈퍼마켓,슈퍼마켓,,2022-04-26,3,럭키24시마트1호점(주)푸름,,경기,델몬트바나나_필리핀,P,과일류,바나나,일반바나나,,2980.0,.,1,손,350,G,.,,.,,,,2,,,,,,,,,,,,0.0,.,4,50,600~699만원
